0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.960899353173432447e-01,9.999961703578035266e-01
0.000000000000000000e+00,9.921875299190794362e-01,9.999846814312138843e-01
0.000000000000000000e+00,9.882927838052090186e-01,9.999655332202312952e-01
0.000000000000000000e+00,9.844056969757315478e-01,9.999387257248555372e-01
0.000000000000000000e+00,9.805262694306470239e-01,9.999042589450868324e-01
0.000000000000000000e+00,9.766545011699554468e-01,9.998621328809249587e-01
0.000000000000000000e+00,9.727903921936572607e-01,9.998123475323700271e-01
0.000000000000000000e+00,9.689339425017520213e-01,9.997549028994220377e-01
0.000000000000000000e+00,9.650851520942397288e-01,9.996897989820811015e-01
0.000000000000000000e+00,9.612440209711204941e-01,9.996170357803471074e-01
0.000000000000000000e+00,9.574105491323944284e-01,9.995366132942199444e-01
0.000000000000000000e+00,9.535847365780615315e-01,9.994485315236997236e-01
0.000000000000000000e+00,9.497665833081214704e-01,9.993527904687865560e-01
0.000000000000000000e+00,9.459560893225743561e-01,9.992493901294802194e-01
0.000000000000000000e+00,9.421532546214206327e-01,9.991383305057808251e-01
0.000000000000000000e+00,9.383580792046599672e-01,9.990196115976884839e-01
0.000000000000000000e+00,9.345705630722920265e-01,9.988932334052029738e-01
0.000000000000000000e+00,9.307907062243172547e-01,9.987591959283244059e-01
0.000000000000000000e+00,9.270185086607357627e-01,9.986174991670528911e-01
0.000000000000000000e+00,9.232539703815472176e-01,9.984681431213880964e-01
0.000000000000000000e+00,9.194970913867516193e-01,9.983111277913304660e-01
0.000000000000000000e+00,9.157478716763490789e-01,9.981464531768796666e-01
0.000000000000000000e+00,9.120063112503398184e-01,9.979741192780359205e-01
0.000000000000000000e+00,9.082724101087235047e-01,9.977941260947988944e-01
0.000000000000000000e+00,9.045461682515001378e-01,9.976064736271690325e-01
0.000000000000000000e+00,9.008275856786698288e-01,9.974111618751460018e-01
0.000000000000000000e+00,8.971166623902327997e-01,9.972081908387299132e-01
0.000000000000000000e+00,8.934133983861888284e-01,9.969975605179208777e-01
0.000000000000000000e+00,8.897177936665375819e-01,9.967792709127185624e-01
0.000000000000000000e+00,8.860298482312795043e-01,9.965533220231233003e-01
0.000000000000000000e+00,8.823495620804147066e-01,9.963197138491350913e-01
0.000000000000000000e+00,8.786769352139429667e-01,9.960784463907537134e-01
0.000000000000000000e+00,8.750119676318640627e-01,9.958295196479792777e-01
0.000000000000000000e+00,8.713546593341782165e-01,9.955729336208117841e-01
0.000000000000000000e+00,8.677050103208856502e-01,9.953086883092512327e-01
0.000000000000000000e+00,8.640630205919861417e-01,9.950367837132977344e-01
0.000000000000000000e+00,8.604286901474794691e-01,9.947572198329510673e-01
0.000000000000000000e+00,8.568020189873658543e-01,9.944699966682113423e-01
0.000000000000000000e+00,8.531830071116455194e-01,9.941751142190785595e-01
0.000000000000000000e+00,8.495716545203181314e-01,9.938725724855526078e-01
0.000000000000000000e+00,8.459679612133836901e-01,9.935623714676337093e-01
0.000000000000000000e+00,8.423719271908424178e-01,9.932445111653218639e-01
0.000000000000000000e+00,8.387835524526942033e-01,9.929189915786167386e-01
0.000000000000000000e+00,8.352028369989391576e-01,9.925858127075186665e-01
0.000000000000000000e+00,8.316297808295769478e-01,9.922449745520275366e-01
0.000000000000000000e+00,8.280643839446079069e-01,9.918964771121434598e-01
0.000000000000000000e+00,8.245066463440320348e-01,9.915403203878662142e-01
0.000000000000000000e+00,8.209565680278492206e-01,9.911765043791959107e-01
0.000000000000000000e+00,8.174141489960592422e-01,9.908050290861325493e-01
0.000000000000000000e+00,8.138793892486623216e-01,9.904258945086760191e-01
0.000000000000000000e+00,8.103522887856586809e-01,9.900391006468265420e-01
0.000000000000000000e+00,8.068328476070480981e-01,9.896446475005840071e-01
0.000000000000000000e+00,8.033210657128303511e-01,9.892425350699484143e-01
0.000000000000000000e+00,7.998169431030056620e-01,9.888327633549196527e-01
0.000000000000000000e+00,7.963204797775742527e-01,9.884153323554979442e-01
0.000000000000000000e+00,7.928316757365359013e-01,9.879902420716831779e-01
0.000000000000000000e+00,7.893505309798904968e-01,9.875574925034754648e-01
0.000000000000000000e+00,7.858770455076380390e-01,9.871170836508744717e-01
0.000000000000000000e+00,7.824112193197788612e-01,9.866690155138805318e-01
0.000000000000000000e+00,7.789530524163127412e-01,9.862132880924935341e-01
0.000000000000000000e+00,7.755025447972394570e-01,9.857499013867133675e-01
0.000000000000000000e+00,7.720596964625593417e-01,9.852788553965403651e-01
0.000000000000000000e+00,7.686245074122723953e-01,9.848001501219740828e-01
0.000000000000000000e+00,7.651969776463785067e-01,9.843137855630148536e-01
0.000000000000000000e+00,7.617771071648774539e-01,9.838197617196624556e-01
0.000000000000000000e+00,7.583648959677695700e-01,9.833180785919171107e-01
0.000000000000000000e+00,7.549603440550548550e-01,9.828087361797787080e-01
0.000000000000000000e+00,7.515634514267331978e-01,9.822917344832472475e-01
0.000000000000000000e+00,7.481742180828044875e-01,9.817670735023227291e-01
0.000000000000000000e+00,7.447926440232687240e-01,9.812347532370050418e-01
0.000000000000000000e+00,7.414187292481262403e-01,9.806947736872944077e-01
0.000000000000000000e+00,7.380524737573768146e-01,9.801471348531906047e-01
0.000000000000000000e+00,7.346938775510203357e-01,9.795918367346938549e-01
0.000000000000000000e+00,7.313429406290568036e-01,9.790288793318039362e-01
0.000000000000000000e+00,7.279996629914866624e-01,9.784582626445210707e-01
0.000000000000000000e+00,7.246640446383094680e-01,9.778799866728451473e-01
0.000000000000000000e+00,7.213360855695251095e-01,9.772940514167760551e-01
0.000000000000000000e+00,7.180157857851339198e-01,9.767004568763140160e-01
0.000000000000000000e+00,7.147031452851358990e-01,9.760992030514588080e-01
0.000000000000000000e+00,7.113981640695310471e-01,9.754902899422107643e-01
0.000000000000000000e+00,7.081008421383189200e-01,9.748737175485693296e-01
0.000000000000000000e+00,7.048111794914999617e-01,9.742494858705350591e-01
0.000000000000000000e+00,7.015291761290741723e-01,9.736175949081077308e-01
0.000000000000000000e+00,6.982548320510414408e-01,9.729780446612872336e-01
0.000000000000000000e+00,6.949881472574016561e-01,9.723308351300737895e-01
0.000000000000000000e+00,6.917291217481549293e-01,9.716759663144671766e-01
0.000000000000000000e+00,6.884777555233013713e-01,9.710134382144676168e-01
0.000000000000000000e+00,6.852340485828408712e-01,9.703432508300748882e-01
0.000000000000000000e+00,6.819980009267733179e-01,9.696654041612891017e-01
0.000000000000000000e+00,6.787696125550988224e-01,9.689798982081103684e-01
0.000000000000000000e+00,6.755488834678174959e-01,9.682867329705384662e-01
0.000000000000000000e+00,6.723358136649293382e-01,9.675859084485736172e-01
0.000000000000000000e+00,6.691304031464339053e-01,9.668774246422155993e-01
0.000000000000000000e+00,6.659326519123316412e-01,9.661612815514646346e-01
0.000000000000000000e+00,6.627425599626226571e-01,9.654374791763205010e-01
0.000000000000000000e+00,6.595601272973066198e-01,9.647060175167834206e-01
0.000000000000000000e+00,6.563853539163835293e-01,9.639668965728531713e-01
0.000000000000000000e+00,6.532182398198534967e-01,9.632201163445299752e-01
0.000000000000000000e+00,6.500587850077166330e-01,9.624656768318136102e-01
0.000000000000000000e+00,6.469069894799729381e-01,9.617035780347042984e-01
0.000000000000000000e+00,6.437628532366220790e-01,9.609338199532018177e-01
0.000000000000000000e+00,6.406263762776641668e-01,9.601564025873061681e-01
0.000000000000000000e+00,6.374975586030996455e-01,9.593713259370176827e-01
0.000000000000000000e+00,6.343764002129280710e-01,9.585785900023360284e-01
0.000000000000000000e+00,6.312629011071494434e-01,9.577781947832613163e-01
0.000000000000000000e+00,6.281570612857638736e-01,9.569701402797936574e-01
0.000000000000000000e+00,6.250588807487715837e-01,9.561544264919328295e-01
0.000000000000000000e+00,6.219683594961722406e-01,9.553310534196789439e-01
0.000000000000000000e+00,6.188854975279658444e-01,9.545000210630320003e-01
0.000000000000000000e+00,6.158102948441525060e-01,9.536613294219919990e-01
0.000000000000000000e+00,6.127427514447324475e-01,9.528149784965590507e-01
0.000000000000000000e+00,6.096828673297054468e-01,9.519609682867330447e-01
0.000000000000000000e+00,6.066306424990712820e-01,9.510992987925137587e-01
0.000000000000000000e+00,6.035860769528301750e-01,9.502299700139016370e-01
0.000000000000000000e+00,6.005491706909822369e-01,9.493529819508963463e-01
0.000000000000000000e+00,5.975199237135274677e-01,9.484683346034979978e-01
0.000000000000000000e+00,5.944983360204655343e-01,9.475760279717065915e-01
0.000000000000000000e+00,5.914844076117966587e-01,9.466760620555221273e-01
0.000000000000000000e+00,5.884781384875210630e-01,9.457684368549446052e-01
0.000000000000000000e+00,5.854795286476385252e-01,9.448531523699741363e-01
0.000000000000000000e+00,5.824885780921488232e-01,9.439302086006104986e-01
0.000000000000000000e+00,5.795052868210521790e-01,9.429996055468536920e-01
0.000000000000000000e+00,5.765296548343488148e-01,9.420613432087040495e-01
0.000000000000000000e+00,5.735616821320383973e-01,9.411154215861612382e-01
0.000000000000000000e+00,5.706013687141209267e-01,9.401618406792252580e-01
0.000000000000000000e+00,5.676487145805966250e-01,9.392006004878963310e-01
0.000000000000000000e+00,5.647037197314653811e-01,9.382317010121743461e-01
0.000000000000000000e+00,5.617663841667273061e-01,9.372551422520594144e-01
0.000000000000000000e+00,5.588367078863820669e-01,9.362709242075512028e-01
0.000000000000000000e+00,5.559146908904299966e-01,9.352790468786500444e-01
0.000000000000000000e+00,5.530003331788709842e-01,9.342795102653558281e-01
0.000000000000000000e+00,5.500936347517051406e-01,9.332723143676686650e-01
0.000000000000000000e+00,5.471945956089322438e-01,9.322574591855883330e-01
0.000000000000000000e+00,5.443032157505522939e-01,9.312349447191148322e-01
0.000000000000000000e+00,5.414194951765656239e-01,9.302047709682483845e-01
0.000000000000000000e+00,5.385434338869720117e-01,9.291669379329889900e-01
0.000000000000000000e+00,5.356750318817712353e-01,9.281214456133363155e-01
0.000000000000000000e+00,5.328142891609635168e-01,9.270682940092906943e-01
0.000000000000000000e+00,5.299612057245490782e-01,9.260074831208520152e-01
0.000000000000000000e+00,5.271157815725276974e-01,9.249390129480202782e-01
0.000000000000000000e+00,5.242780167048991524e-01,9.238628834907953724e-01
0.000000000000000000e+00,5.214479111216637763e-01,9.227790947491775198e-01
0.000000000000000000e+00,5.186254648228215691e-01,9.216876467231667203e-01
0.000000000000000000e+00,5.158106778083724198e-01,9.205885394127626409e-01
0.000000000000000000e+00,5.130035500783161062e-01,9.194817728179656147e-01
0.000000000000000000e+00,5.102040816326529615e-01,9.183673469387754196e-01
0.000000000000000000e+00,5.074122724713829857e-01,9.172452617751923887e-01
0.000000000000000000e+00,5.046281225945060678e-01,9.161155173272161889e-01
0.000000000000000000e+00,5.018516320020219856e-01,9.149781135948468203e-01
0.000000000000000000e+00,4.990828006939310169e-01,9.138330505780843938e-01
0.000000000000000000e+00,4.963216286702332725e-01,9.126803282769291314e-01
0.000000000000000000e+00,4.935681159309285859e-01,9.115199466913805892e-01
0.000000000000000000e+00,4.908222624760167907e-01,9.103519058214391002e-01
0.000000000000000000e+00,4.880840683054981088e-01,9.091762056671044423e-01
0.000000000000000000e+00,4.853535334193725959e-01,9.079928462283768376e-01
0.000000000000000000e+00,4.826306578176401407e-01,9.068018275052562860e-01
0.000000000000000000e+00,4.799154415003005769e-01,9.056031494977423435e-01
0.000000000000000000e+00,4.772078844673540710e-01,9.043968122058354542e-01
0.000000000000000000e+00,4.745079867188007894e-01,9.031828156295356180e-01
0.000000000000000000e+00,4.718157482546405657e-01,9.019611597688428350e-01
0.000000000000000000e+00,4.691311690748732888e-01,9.007318446237567722e-01
0.000000000000000000e+00,4.664542491794990142e-01,8.994948701942776514e-01
0.000000000000000000e+00,4.637849885685180196e-01,8.982502364804056949e-01
0.000000000000000000e+00,4.611233872419300273e-01,8.969979434821404585e-01
0.000000000000000000e+00,4.584694451997349263e-01,8.957379911994822752e-01
0.000000000000000000e+00,4.558231624419329386e-01,8.944703796324309231e-01
0.000000000000000000e+00,4.531845389685241199e-01,8.931951087809866241e-01
0.000000000000000000e+00,4.505535747795083590e-01,8.919121786451491563e-01
0.000000000000000000e+00,4.479302698748855449e-01,8.906215892249187416e-01
0.000000000000000000e+00,4.453146242546557887e-01,8.893233405202951580e-01
0.000000000000000000e+00,4.427066379188192013e-01,8.880174325312786276e-01
0.000000000000000000e+00,4.401063108673756719e-01,8.867038652578689284e-01
0.000000000000000000e+00,4.375136431003250892e-01,8.853826387000662823e-01
0.000000000000000000e+00,4.349286346176675644e-01,8.840537528578704674e-01
0.000000000000000000e+00,4.323512854194032085e-01,8.827172077312817056e-01
0.000000000000000000e+00,4.297815955055319659e-01,8.813730033202997749e-01
0.000000000000000000e+00,4.272195648760535591e-01,8.800211396249247864e-01
0.000000000000000000e+00,4.246651935309682657e-01,8.786616166451567400e-01
0.000000000000000000e+00,4.221184814702761967e-01,8.772944343809957468e-01
0.000000000000000000e+00,4.195794286939771300e-01,8.759195928324416958e-01
0.000000000000000000e+00,4.170480352020710102e-01,8.745370919994943648e-01
0.000000000000000000e+00,4.145243009945579482e-01,8.731469318821541981e-01
0.000000000000000000e+00,4.120082260714381106e-01,8.717491124804208624e-01
0.000000000000000000e+00,4.094998104327112753e-01,8.703436337942945800e-01
0.000000000000000000e+00,4.069990540783773869e-01,8.689304958237751286e-01
0.000000000000000000e+00,4.045059570084366118e-01,8.675096985688626194e-01
0.000000000000000000e+00,4.020205192228889501e-01,8.660812420295571634e-01
0.000000000000000000e+00,3.995427407217344018e-01,8.646451262058585385e-01
0.000000000000000000e+00,3.970726215049727448e-01,8.632013510977669668e-01
0.000000000000000000e+00,3.946101615726041456e-01,8.617499167052822262e-01
0.000000000000000000e+00,3.921553609246287708e-01,8.602908230284044278e-01
0.000000000000000000e+00,3.897082195610464539e-01,8.588240700671336825e-01
0.000000000000000000e+00,3.872687374818570283e-01,8.573496578214696573e-01
0.000000000000000000e+00,3.848369146870606605e-01,8.558675862914126853e-01
0.000000000000000000e+00,3.824127511766575171e-01,8.543778554769627664e-01
0.000000000000000000e+00,3.799962469506474316e-01,8.528804653781196787e-01
0.000000000000000000e+00,3.775874020090302374e-01,8.513754159948835332e-01
0.000000000000000000e+00,3.751862163518061566e-01,8.498627073272544408e-01
0.000000000000000000e+00,3.727926899789752446e-01,8.483423393752321795e-01
0.000000000000000000e+00,3.704068228905373905e-01,8.468143121388169714e-01
0.000000000000000000e+00,3.680286150864924277e-01,8.452786256180084834e-01
0.000000000000000000e+00,3.656580665668405783e-01,8.437352798128070486e-01
0.000000000000000000e+00,3.632951773315818422e-01,8.421842747232125559e-01
0.000000000000000000e+00,3.609399473807162195e-01,8.406256103492251164e-01
0.000000000000000000e+00,3.585923767142435437e-01,8.390592866908443970e-01
0.000000000000000000e+00,3.562524653321639256e-01,8.374853037480707307e-01
0.000000000000000000e+00,3.539202132344774765e-01,8.359036615209041177e-01
0.000000000000000000e+00,3.515956204211840852e-01,8.343143600093443357e-01
0.000000000000000000e+00,3.492786868922836407e-01,8.327173992133914959e-01
0.000000000000000000e+00,3.469694126477761986e-01,8.311127791330454873e-01
0.000000000000000000e+00,3.446677976876619809e-01,8.295004997683066428e-01
0.000000000000000000e+00,3.423738420119408765e-01,8.278805611191746294e-01
0.000000000000000000e+00,3.400875456206126080e-01,8.262529631856494472e-01
0.000000000000000000e+00,3.378089085136774528e-01,8.246177059677313181e-01
0.000000000000000000e+00,3.355379306911354664e-01,8.229747894654202423e-01
0.000000000000000000e+00,3.332746121529865935e-01,8.213242136787159975e-01
0.000000000000000000e+00,3.310189528992306118e-01,8.196659786076186949e-01
0.000000000000000000e+00,3.287709529298676880e-01,8.180000842521282234e-01
0.000000000000000000e+00,3.265306122448979331e-01,8.163265306122449161e-01
0.000000000000000000e+00,3.242979308443212361e-01,8.146453176879684399e-01
0.000000000000000000e+00,3.220729087281374858e-01,8.129564454792987949e-01
0.000000000000000000e+00,3.198555458963467935e-01,8.112599139862362030e-01
0.000000000000000000e+00,3.176458423489493255e-01,8.095557232087806643e-01
0.000000000000000000e+00,3.154437980859448598e-01,8.078438731469319567e-01
0.000000000000000000e+00,3.132494131073333410e-01,8.061243638006900802e-01
0.000000000000000000e+00,3.110626874131148800e-01,8.043971951700551459e-01
0.000000000000000000e+00,3.088836210032896434e-01,8.026623672550273758e-01
0.000000000000000000e+00,3.067122138778574092e-01,8.009198800556064368e-01
0.000000000000000000e+00,3.045484660368181218e-01,7.991697335717923290e-01
0.000000000000000000e+00,3.023923774801719477e-01,7.974119278035852743e-01
0.000000000000000000e+00,3.002439482079188871e-01,7.956464627509851617e-01
0.000000000000000000e+00,2.981031782200589397e-01,7.938733384139919913e-01
0.000000000000000000e+00,2.959700675165918837e-01,7.920925547926056520e-01
0.000000000000000000e+00,2.938446160975179411e-01,7.903041118868263659e-01
0.000000000000000000e+00,2.917268239628371118e-01,7.885080096966540220e-01
0.000000000000000000e+00,2.896166911125493959e-01,7.867042482220886201e-01
0.000000000000000000e+00,2.875142175466545713e-01,7.848928274631301605e-01
0.000000000000000000e+00,2.854194032651528601e-01,7.830737474197785319e-01
0.000000000000000000e+00,2.833322482680442622e-01,7.812470080920339566e-01
0.000000000000000000e+00,2.812527525553287777e-01,7.794126094798963234e-01
0.000000000000000000e+00,2.791809161270062400e-01,7.775705515833655213e-01
0.000000000000000000e+00,2.771167389830767047e-01,7.757208344024416613e-01
0.000000000000000000e+00,2.750602211235403938e-01,7.738634579371248545e-01
0.000000000000000000e+00,2.730113625483971407e-01,7.719984221874149899e-01
0.000000000000000000e+00,2.709701632576468344e-01,7.701257271533120674e-01
0.000000000000000000e+00,2.689366232512895305e-01,7.682453728348159760e-01
0.000000000000000000e+00,2.669107425293254510e-01,7.663573592319269379e-01
0.000000000000000000e+00,2.648925210917544293e-01,7.644616863446448418e-01
0.000000000000000000e+00,2.628819589385763544e-01,7.625583541729696879e-01
0.000000000000000000e+00,2.608790560697913374e-01,7.606473627169012541e-01
0.000000000000000000e+00,2.588838124853994338e-01,7.587287119764399845e-01
0.000000000000000000e+00,2.568962281854006435e-01,7.568024019515856571e-01
0.000000000000000000e+00,2.549163031697948001e-01,7.548684326423381608e-01
0.000000000000000000e+00,2.529440374385820145e-01,7.529268040486976066e-01
0.000000000000000000e+00,2.509794309917623978e-01,7.509775161706641056e-01
0.000000000000000000e+00,2.490224838293358667e-01,7.490205690082375467e-01
0.000000000000000000e+00,2.470731959513022546e-01,7.470559625614178190e-01
0.000000000000000000e+00,2.451315673576617560e-01,7.450836968302051444e-01
0.000000000000000000e+00,2.431975980484143152e-01,7.431037718145993010e-01
0.000000000000000000e+00,2.412712880235599877e-01,7.411161875146005107e-01
0.000000000000000000e+00,2.393526372830986071e-01,7.391209439302085515e-01
0.000000000000000000e+00,2.374416458270303676e-01,7.371180410614236456e-01
0.000000000000000000e+00,2.355383136553551582e-01,7.351074789082455707e-01
0.000000000000000000e+00,2.336426407680730621e-01,7.330892574706745490e-01
0.000000000000000000e+00,2.317546271651839684e-01,7.310633767487104695e-01
0.000000000000000000e+00,2.298742728466879048e-01,7.290298367423532211e-01
0.000000000000000000e+00,2.280015778125849546e-01,7.269886374516028038e-01
0.000000000000000000e+00,2.261365420628750622e-01,7.249397788764596617e-01
0.000000000000000000e+00,2.242791655975581999e-01,7.228832610169231288e-01
0.000000000000000000e+00,2.224294484166343400e-01,7.208190838729936489e-01
0.000000000000000000e+00,2.205873905201036766e-01,7.187472474446712223e-01
0.000000000000000000e+00,2.187529919079660434e-01,7.166677517319557378e-01
0.000000000000000000e+00,2.169262525802214125e-01,7.145805967348470844e-01
0.000000000000000000e+00,2.151071725368698673e-01,7.124857824533453732e-01
0.000000000000000000e+00,2.132957517779113799e-01,7.103833088874506041e-01
0.000000000000000000e+00,2.114919903033459780e-01,7.082731760371628882e-01
0.000000000000000000e+00,2.096958881131735508e-01,7.061553839024820034e-01
0.000000000000000000e+00,2.079074452073942370e-01,7.040299324834080608e-01
0.000000000000000000e+00,2.061266615860080087e-01,7.018968217799410603e-01
0.000000000000000000e+00,2.043535372490148383e-01,6.997560517920811129e-01
0.000000000000000000e+00,2.025880721964146702e-01,6.976076225198279968e-01
0.000000000000000000e+00,2.008302664282075323e-01,6.954515339631817117e-01
0.000000000000000000e+00,1.990801199443935632e-01,6.932877861221425908e-01
0.000000000000000000e+00,1.973376327449726519e-01,6.911163789967104121e-01
0.000000000000000000e+00,1.956028048299447153e-01,6.889373125868849534e-01
0.000000000000000000e+00,1.938756361993098642e-01,6.867505868926666590e-01
0.000000000000000000e+00,1.921561268530680988e-01,6.845562019140551957e-01
0.000000000000000000e+00,1.904442767912193912e-01,6.823541576510506745e-01
0.000000000000000000e+00,1.887400860137637415e-01,6.801444541036532065e-01
0.000000000000000000e+00,1.870435545207010941e-01,6.779270912718623476e-01
0.000000000000000000e+00,1.853546823120315601e-01,6.757020691556787639e-01
0.000000000000000000e+00,1.836734693877551117e-01,6.734693877551020114e-01
0.000000000000000000e+00,1.819999157478716656e-01,6.712290470701322009e-01
0.000000000000000000e+00,1.803340213923812774e-01,6.689810471007693327e-01
0.000000000000000000e+00,1.786757863212839748e-01,6.667253878470134065e-01
0.000000000000000000e+00,1.770252105345797577e-01,6.644620693088645336e-01
0.000000000000000000e+00,1.753822940322685431e-01,6.621910914863223807e-01
0.000000000000000000e+00,1.737470368143504140e-01,6.599124543793873920e-01
0.000000000000000000e+00,1.721194388808253428e-01,6.576261579880591235e-01
0.000000000000000000e+00,1.704995002316933572e-01,6.553322023123380191e-01
0.000000000000000000e+00,1.688872208669543740e-01,6.530305873522236348e-01
0.000000000000000000e+00,1.672826007866084763e-01,6.507213131077163037e-01
0.000000000000000000e+00,1.656856399906556643e-01,6.484043795788159148e-01
0.000000000000000000e+00,1.640963384790959101e-01,6.460797867655224680e-01
0.000000000000000000e+00,1.625146962519291582e-01,6.437475346678359633e-01
0.000000000000000000e+00,1.609407133091554920e-01,6.414076232857562898e-01
0.000000000000000000e+00,1.593743896507749114e-01,6.390600526192837805e-01
0.000000000000000000e+00,1.578157252767873886e-01,6.367048226684181023e-01
0.000000000000000000e+00,1.562647201871928959e-01,6.343419334331592552e-01
0.000000000000000000e+00,1.547213743819914611e-01,6.319713849135075723e-01
0.000000000000000000e+00,1.531856878611831119e-01,6.295931771094626095e-01
0.000000000000000000e+00,1.516576606247678483e-01,6.272073100210248109e-01
0.000000000000000000e+00,1.501372926727455592e-01,6.248137836481937324e-01
0.000000000000000000e+00,1.486245840051163558e-01,6.224125979909695960e-01
0.000000000000000000e+00,1.471195346218802658e-01,6.200037530493525129e-01
0.000000000000000000e+00,1.456221445230372058e-01,6.175872488233423718e-01
0.000000000000000000e+00,1.441324137085872037e-01,6.151630853129391729e-01
0.000000000000000000e+00,1.426503421785302317e-01,6.127312625181429162e-01
0.000000000000000000e+00,1.411759299328663453e-01,6.102917804389536016e-01
0.000000000000000000e+00,1.397091769715955445e-01,6.078446390753712292e-01
0.000000000000000000e+00,1.382500832947177460e-01,6.053898384273956879e-01
0.000000000000000000e+00,1.367986489022330332e-01,6.029273784950270887e-01
0.000000000000000000e+00,1.353548737941414060e-01,6.004572592782655427e-01
0.000000000000000000e+00,1.339187579704428366e-01,5.979794807771110499e-01
0.000000000000000000e+00,1.324903014311372695e-01,5.954940429915632771e-01
0.000000000000000000e+00,1.310695041762247604e-01,5.930009459216224466e-01
0.000000000000000000e+00,1.296563662057053923e-01,5.905001895672886691e-01
0.000000000000000000e+00,1.282508875195790543e-01,5.879917739285619449e-01
0.000000000000000000e+00,1.268530681178457464e-01,5.854756990054419408e-01
0.000000000000000000e+00,1.254629080005054964e-01,5.829519647979289898e-01
0.000000000000000000e+00,1.240804071675583181e-01,5.804205713060228700e-01
0.000000000000000000e+00,1.227055656190042254e-01,5.778815185297238033e-01
0.000000000000000000e+00,1.213383833548431490e-01,5.753348064690315677e-01
0.000000000000000000e+00,1.199788603750751442e-01,5.727804351239463854e-01
0.000000000000000000e+00,1.186269966797001973e-01,5.702184044944680341e-01
0.000000000000000000e+00,1.172827922687183499e-01,5.676487145805967360e-01
0.000000000000000000e+00,1.159462471421295049e-01,5.650713653823322691e-01
0.000000000000000000e+00,1.146173612999337038e-01,5.624863568996747443e-01
0.000000000000000000e+00,1.132961347421310300e-01,5.598936891326242726e-01
0.000000000000000000e+00,1.119825674687214001e-01,5.572933620811808542e-01
